sample_id,label,label_id,image_path,source_image,points
373,not_free_parking_space,1,images/not_free_parking_space/slot_00373.jpg,images/22.png,"792.70,296.90|852.00,296.60|852.00,430.20|790.20,434.60"
374,free_parking_space,0,images/free_parking_space/slot_00374.jpg,images/24.png,"42.90,6.30|94.90,7.40|92.00,110.30|39.30,109.10"
375,not_free_parking_space,1,images/not_free_parking_space/slot_00375.jpg,images/24.png,"95.76,7.80|145.56,9.12|143.64,112.08|92.88,110.40"
376,free_parking_space,0,images/free_parking_space/slot_00376.jpg,images/24.png,"147.30,9.10|194.70,10.90|193.60,113.80|144.20,112.20"
377,not_free_parking_space,1,images/not_free_parking_space/slot_00377.jpg,images/24.png,"196.40,11.60|245.80,12.70|244.15,115.69|194.75,114.09"
378,not_free_parking_space,1,images/not_free_parking_space/slot_00378.jpg,images/24.png,"247.24,12.85|296.60,16.40|295.00,117.40|245.60,115.80"
379,free_parking_space,0,images/free_parking_space/slot_00379.jpg,images/24.png,"297.80,16.80|346.20,17.90|346.20,119.00|296.19,117.44"
380,not_free_parking_space,1,images/not_free_parking_space/slot_00380.jpg,images/24.png,"347.40,18.10|397.20,19.90|396.10,121.20|347.30,119.20"
381,not_free_parking_space,1,images/not_free_parking_space/slot_00381.jpg,images/24.png,"398.50,20.00|447.27,21.67|446.60,122.10|397.37,120.97"
382,not_free_parking_space,1,images/not_free_parking_space/slot_00382.jpg,images/24.png,"448.43,21.52|498.40,23.50|497.60,123.30|447.30,122.30"
383,not_free_parking_space,1,images/not_free_parking_space/slot_00383.jpg,images/24.png,"499.50,23.60|549.40,25.20|549.70,124.60|498.30,123.60"
384,not_free_parking_space,1,images/not_free_parking_space/slot_00384.jpg,images/24.png,"550.40,25.00|601.10,27.20|600.60,126.20|551.00,124.80"
385,not_free_parking_space,1,images/not_free_parking_space/slot_00385.jpg,images/24.png,"601.87,27.33|652.01,28.92|654.16,127.00|601.74,126.14"
386,not_free_parking_space,1,images/not_free_parking_space/slot_00386.jpg,images/24.png,"653.34,28.79|706.30,30.00|706.10,128.30|656.54,127.30"
387,free_parking_space,0,images/free_parking_space/slot_00387.jpg,images/24.png,"398.00,244.20|446.60,246.26|446.70,349.10|397.40,347.30"
388,not_free_parking_space,1,images/not_free_parking_space/slot_00388.jpg,images/24.png,"31.50,230.70|86.20,232.30|82.30,333.60|25.90,331.80"
389,not_free_parking_space,1,images/not_free_parking_space/slot_00389.jpg,images/24.png,"87.30,232.30|140.70,234.00|137.70,335.20|83.40,333.70"
390,not_free_parking_space,1,images/not_free_parking_space/slot_00390.jpg,images/24.png,"141.72,234.00|190.80,236.64|188.60,337.70|138.48,335.40"
391,not_free_parking_space,1,images/not_free_parking_space/slot_00391.jpg,images/24.png,"191.72,236.82|242.30,238.60|241.00,339.60|189.30,337.50"
392,not_free_parking_space,1,images/not_free_parking_space/slot_00392.jpg,images/24.png,"243.30,238.80|293.40,240.00|291.60,341.80|242.40,340.10"
393,not_free_parking_space,1,images/not_free_parking_space/slot_00393.jpg,images/24.png,"294.41,240.15|345.90,242.30|342.70,344.20|293.50,341.90"
394,not_free_parking_space,1,images/not_free_parking_space/slot_00394.jpg,images/24.png,"346.50,242.30|396.90,244.50|396.60,347.10|344.80,344.20"
395,not_free_parking_space,1,images/not_free_parking_space/slot_00395.jpg,images/24.png,"447.40,246.62|498.90,248.20|498.20,350.90|447.50,349.00"
396,not_free_parking_space,1,images/not_free_parking_space/slot_00396.jpg,images/24.png,"500.00,248.80|550.90,251.50|551.40,353.40|498.95,351.00"
397,not_free_parking_space,1,images/not_free_parking_space/slot_00397.jpg,images/24.png,"551.44,251.43|601.30,254.70|600.90,355.90|552.30,353.60"
398,not_free_parking_space,1,images/not_free_parking_space/slot_00398.jpg,images/24.png,"602.70,255.30|654.90,258.10|653.50,357.80|602.90,355.80"
399,not_free_parking_space,1,images/not_free_parking_space/slot_00399.jpg,images/24.png,"656.00,257.70|708.92,260.72|708.30,360.40|655.40,357.90"
400,not_free_parking_space,1,images/not_free_parking_space/slot_00400.jpg,images/25.png,"112.15,683.66|431.69,686.60|431.03,845.23|112.15,842.29"
401,not_free_parking_space,1,images/not_free_parking_space/slot_00401.jpg,images/25.png,"111.00,523.00|432.43,525.95|431.78,684.58|112.30,681.60"
402,not_free_parking_space,1,images/not_free_parking_space/slot_00402.jpg,images/25.png,"111.00,366.60|433.60,366.30|432.40,524.70|110.40,521.70"
403,not_free_parking_space,1,images/not_free_parking_space/slot_00403.jpg,images/25.png,"112.40,207.10|432.78,206.76|433.90,365.30|111.80,362.20"
404,not_free_parking_space,1,images/not_free_parking_space/slot_00404.jpg,images/25.png,"112.10,43.40|434.80,44.00|433.10,202.50|112.00,200.40"
405,not_free_parking_space,1,images/not_free_parking_space/slot_00405.jpg,images/25.png,"877.64,690.10|1211.31,691.99|1210.36,849.96|877.64,848.07"
406,not_free_parking_space,1,images/not_free_parking_space/slot_00406.jpg,images/25.png,"877.63,528.88|1211.30,533.60|1210.35,688.75|877.63,686.85"
407,free_parking_space,0,images/free_parking_space/slot_00407.jpg,images/25.png,"876.10,371.90|1210.40,372.90|1209.90,530.40|877.60,523.80"
408,not_free_parking_space,1,images/not_free_parking_space/slot_00408.jpg,images/25.png,"874.90,154.80|1210.40,156.20|1209.90,369.60|876.50,367.70"
409,not_free_parking_space,1,images/not_free_parking_space/slot_00409.jpg,images/25.png,"1210.95,0.00|1210.58,155.03|875.20,152.00|873.60,0.00"
410,not_free_parking_space,1,images/not_free_parking_space/slot_00410.jpg,images/25.png,"1551.40,0.00|1552.70,152.00|1225.45,152.23|1223.85,0.23"
411,not_free_parking_space,1,images/not_free_parking_space/slot_00411.jpg,images/25.png,"1552.40,155.13|1552.10,368.70|1226.40,364.40|1224.84,155.36"
412,not_free_parking_space,1,images/not_free_parking_space/slot_00412.jpg,images/25.png,"1555.20,692.90|1554.86,853.72|1229.16,852.42|1227.60,690.20"
413,not_free_parking_space,1,images/not_free_parking_space/slot_00413.jpg,images/25.png,"1552.30,531.00|1552.89,687.90|1227.19,686.60|1227.60,531.20"
414,not_free_parking_space,1,images/not_free_parking_space/slot_00414.jpg,images/25.png,"1550.70,374.70|1551.30,526.71|1225.60,525.41|1226.02,370.01"
415,free_parking_space,0,images/free_parking_space/slot_00415.jpg,images/26.png,"839.26,205.36|897.95,206.33|920.41,297.86|859.31,296.17"
416,free_parking_space,0,images/free_parking_space/slot_00416.jpg,images/26.png,"51.43,393.52|120.41,393.81|122.70,503.60|51.10,502.40"
417,not_free_parking_space,1,images/not_free_parking_space/slot_00417.jpg,images/26.png,"776.71,204.88|837.33,205.12|857.86,295.93|795.07,294.96"
418,not_free_parking_space,1,images/not_free_parking_space/slot_00418.jpg,images/26.png,"122.22,96.56|122.22,189.07|53.37,188.02|56.50,95.52"
419,not_free_parking_space,1,images/not_free_parking_space/slot_00419.jpg,images/26.png,"190.02,97.10|190.02,189.60|124.30,188.60|124.30,96.05"
420,free_parking_space,0,images/free_parking_space/slot_00420.jpg,images/26.png,"252.80,98.10|254.70,190.10|191.00,189.50|190.90,97.00"
421,free_parking_space,0,images/free_parking_space/slot_00421.jpg,images/26.png,"316.10,99.40|320.40,191.20|256.40,190.20|254.20,98.20"
422,free_parking_space,0,images/free_parking_space/slot_00422.jpg,images/26.png,"379.60,100.50|387.30,192.30|321.45,191.33|317.70,99.20"
423,free_parking_space,0,images/free_parking_space/slot_00423.jpg,images/26.png,"443.30,101.90|453.00,193.30|388.10,192.40|381.03,100.56"
424,not_free_parking_space,1,images/not_free_parking_space/slot_00424.jpg,images/26.png,"444.30,102.00|507.50,104.20|519.60,195.10|454.00,193.20"
425,free_parking_space,0,images/free_parking_space/slot_00425.jpg,images/26.png,"509.00,104.20|572.10,105.40|584.50,196.90|520.90,195.20"
426,not_free_parking_space,1,images/not_free_parking_space/slot_00426.jpg,images/26.png,"573.60,105.40|633.30,106.60|647.80,197.80|585.50,196.60"
427,free_parking_space,0,images/free_parking_space/slot_00427.jpg,images/26.png,"634.50,106.80|696.00,108.60|712.10,200.00|648.90,198.00"
428,free_parking_space,0,images/free_parking_space/slot_00428.jpg,images/26.png,"697.10,109.20|756.50,111.70|773.70,201.20|713.30,200.00"
429,free_parking_space,0,images/free_parking_space/slot_00429.jpg,images/26.png,"757.60,111.70|817.40,113.80|836.20,201.90|775.52,201.63"
430,not_free_parking_space,1,images/not_free_parking_space/slot_00430.jpg,images/26.png,"818.60,113.69|875.70,115.80|897.20,203.89|838.40,202.00"
431,free_parking_space,0,images/free_parking_space/slot_00431.jpg,images/26.png,"877.30,116.20|936.00,118.20|958.30,205.10|898.10,203.90"
432,free_parking_space,0,images/free_parking_space/slot_00432.jpg,images/26.png,"937.69,118.17|994.60,120.20|1016.90,206.90|960.20,205.20"
433,free_parking_space,0,images/free_parking_space/slot_00433.jpg,images/26.png,"996.06,120.63|1050.90,122.70|1075.50,209.90|1018.57,207.66"
434,not_free_parking_space,1,images/not_free_parking_space/slot_00434.jpg,images/26.png,"1052.60,122.30|1107.70,124.40|1134.30,212.30|1076.70,209.90"
435,not_free_parking_space,1,images/not_free_parking_space/slot_00435.jpg,images/26.png,"1109.30,124.90|1163.10,128.00|1191.20,214.20|1135.30,212.50"
436,not_free_parking_space,1,images/not_free_parking_space/slot_00436.jpg,images/26.png,"55.20,737.94|55.91,630.44|0.00,628.42|0.00,737.61"
437,not_free_parking_space,1,images/not_free_parking_space/slot_00437.jpg,images/26.png,"56.28,737.76|128.64,737.52|127.80,631.80|56.64,630.36"
438,not_free_parking_space,1,images/not_free_parking_space/slot_00438.jpg,images/26.png,"203.10,737.00|283.60,736.80|278.20,632.70|199.80,632.00"
439,free_parking_space,0,images/free_parking_space/slot_00439.jpg,images/26.png,"285.90,736.20|365.20,733.00|358.90,633.10|280.50,633.30"
440,not_free_parking_space,1,images/not_free_parking_space/slot_00440.jpg,images/26.png,"366.00,732.90|436.30,730.80|426.50,631.30|360.60,632.50"
441,not_free_parking_space,1,images/not_free_parking_space/slot_00441.jpg,images/26.png,"437.57,730.65|513.20,728.10|502.50,629.40|427.80,631.00"
442,not_free_parking_space,1,images/not_free_parking_space/slot_00442.jpg,images/26.png,"514.90,727.50|591.90,726.30|576.30,629.00|503.53,629.00"
443,not_free_parking_space,1,images/not_free_parking_space/slot_00443.jpg,images/26.png,"593.70,725.80|662.60,724.50|648.50,628.30|577.77,628.70"
444,not_free_parking_space,1,images/not_free_parking_space/slot_00444.jpg,images/26.png,"664.90,724.00|732.70,722.00|718.90,628.10|650.20,628.51"
445,not_free_parking_space,1,images/not_free_parking_space/slot_00445.jpg,images/26.png,"860.25,628.32|880.99,722.67|809.24,723.29|792.40,628.30"
446,not_free_parking_space,1,images/not_free_parking_space/slot_00446.jpg,images/26.png,"929.80,627.70|953.70,720.80|882.80,722.20|862.02,628.32"
447,not_free_parking_space,1,images/not_free_parking_space/slot_00447.jpg,images/26.png,"1001.40,625.10|1025.60,717.70|954.90,720.90|932.40,628.00"
448,not_free_parking_space,1,images/not_free_parking_space/slot_00448.jpg,images/26.png,"1061.60,622.00|1082.90,715.60|1026.40,717.10|1003.10,624.50"
449,not_free_parking_space,1,images/not_free_parking_space/slot_00449.jpg,images/26.png,"1129.71,625.33|1195.16,624.09|1200.00,648.57|1200.00,715.08|1150.86,716.65"
450,not_free_parking_space,1,images/not_free_parking_space/slot_00450.jpg,images/26.png,"122.56,393.41|195.70,394.70|199.30,504.20|124.71,503.78"
451,not_free_parking_space,1,images/not_free_parking_space/slot_00451.jpg,images/26.png,"196.67,394.27|266.70,395.60|271.50,503.90|200.60,504.30"
452,free_parking_space,0,images/free_parking_space/slot_00452.jpg,images/26.png,"267.75,395.53|334.50,396.90|341.70,504.00|273.20,503.50"
453,not_free_parking_space,1,images/not_free_parking_space/slot_00453.jpg,images/26.png,"335.38,396.91|405.40,398.30|415.00,505.10|343.50,504.00"
454,free_parking_space,0,images/free_parking_space/slot_00454.jpg,images/26.png,"407.19,397.94|476.00,399.30|486.81,506.13|416.50,505.00"
455,free_parking_space,0,images/free_parking_space/slot_00455.jpg,images/26.png,"477.36,398.24|545.30,399.30|558.80,506.40|488.20,506.50"
456,free_parking_space,0,images/free_parking_space/slot_00456.jpg,images/26.png,"547.22,399.40|614.90,400.50|630.40,508.10|560.70,507.70"
457,not_free_parking_space,1,images/not_free_parking_space/slot_00457.jpg,images/26.png,"616.48,400.27|681.20,401.10|699.40,508.50|632.40,507.80"
458,not_free_parking_space,1,images/not_free_parking_space/slot_00458.jpg,images/26.png,"683.15,401.05|749.10,401.90|769.10,509.30|700.60,507.30"
459,not_free_parking_space,1,images/not_free_parking_space/slot_00459.jpg,images/26.png,"750.81,401.78|816.30,403.90|836.76,510.04|771.20,508.80"
460,not_free_parking_space,1,images/not_free_parking_space/slot_00460.jpg,images/26.png,"817.00,403.77|882.49,405.89|904.70,510.50|838.10,510.00"
461,not_free_parking_space,1,images/not_free_parking_space/slot_00461.jpg,images/26.png,"883.21,405.03|948.70,407.15|971.11,511.76|905.80,511.10"
462,not_free_parking_space,1,images/not_free_parking_space/slot_00462.jpg,images/26.png,"949.60,407.00|1015.10,410.10|1035.60,511.60|972.24,512.34"
463,not_free_parking_space,1,images/not_free_parking_space/slot_00463.jpg,images/26.png,"1017.30,410.50|1075.30,413.80|1099.60,511.80|1036.70,510.80"
464,not_free_parking_space,1,images/not_free_parking_space/slot_00464.jpg,images/26.png,"1077.50,414.00|1138.00,413.80|1161.80,510.80|1100.60,511.80"
465,free_parking_space,0,images/free_parking_space/slot_00465.jpg,images/26.png,"53.04,190.08|52.83,286.09|123.13,286.30|122.09,190.29"
466,not_free_parking_space,1,images/not_free_parking_space/slot_00466.jpg,images/26.png,"123.50,190.40|191.10,190.70|192.59,287.13|124.16,286.51"
467,not_free_parking_space,1,images/not_free_parking_space/slot_00467.jpg,images/26.png,"192.20,190.90|256.30,191.80|259.99,287.13|192.59,287.13|193.42,287.13"
468,not_free_parking_space,1,images/not_free_parking_space/slot_00468.jpg,images/26.png,"322.00,192.90|387.28,193.75|395.10,287.60|328.53,287.23"
469,not_free_parking_space,1,images/not_free_parking_space/slot_00469.jpg,images/26.png,"388.56,193.90|453.36,195.29|462.90,288.90|396.17,288.08"
470,free_parking_space,0,images/free_parking_space/slot_00470.jpg,images/26.png,"454.92,195.46|519.72,197.01|531.64,289.29|462.90,288.90|464.08,288.77"
471,not_free_parking_space,1,images/not_free_parking_space/slot_00471.jpg,images/26.png,"130.20,737.50|202.10,736.80|198.40,632.10|129.10,631.70"
472,not_free_parking_space,1,images/not_free_parking_space/slot_00472.jpg,images/26.png,"1140.23,413.96|1197.30,413.80|1200.00,511.20|1163.33,511.76"
473,not_free_parking_space,1,images/not_free_parking_space/slot_00473.jpg,images/26.png,"899.82,206.40|960.19,207.81|981.73,298.37|921.55,297.57"
474,free_parking_space,0,images/free_parking_space/slot_00474.jpg,images/26.png,"520.60,196.80|584.69,198.40|598.34,289.46|532.68,289.46"
475,free_parking_space,0,images/free_parking_space/slot_00475.jpg,images/26.png,"586.31,198.52|648.31,199.77|663.40,290.40|599.58,289.35"
476,free_parking_space,0,images/free_parking_space/slot_00476.jpg,images/26.png,"650.17,199.77|712.80,202.26|730.20,293.70|664.69,290.38"
477,not_free_parking_space,1,images/not_free_parking_space/slot_00477.jpg,images/26.png,"713.87,202.86|774.92,203.53|793.20,294.93|731.48,294.26"
478,not_free_parking_space,1,images/not_free_parking_space/slot_00478.jpg,images/26.png,"962.41,208.21|1017.75,209.22|1043.11,299.18|983.14,297.37"
479,free_parking_space,0,images/free_parking_space/slot_00479.jpg,images/26.png,"1019.97,210.83|1075.71,212.04|1103.49,302.80|1044.72,298.98"
480,not_free_parking_space,1,images/not_free_parking_space/slot_00480.jpg,images/26.png,"1077.73,212.44|1135.08,214.45|1163.06,304.21|1105.30,303.40"
481,not_free_parking_space,1,images/not_free_parking_space/slot_00481.jpg,images/26.png,"1137.54,215.12|1190.91,216.57|1200.00,250.86|1200.00,302.06|1164.35,303.99"
482,free_parking_space,0,images/free_parking_space/slot_00482.jpg,images/27.png,"420.36,333.41|479.83,332.36|485.31,455.47|424.54,455.99"
483,not_free_parking_space,1,images/not_free_parking_space/slot_00483.jpg,images/27.png,"34.82,57.83|100.24,58.77|103.70,178.30|36.10,178.00"
484,not_free_parking_space,1,images/not_free_parking_space/slot_00484.jpg,images/27.png,"102.43,59.39|162.52,59.08|165.60,178.30|105.20,178.30"
485,not_free_parking_space,1,images/not_free_parking_space/slot_00485.jpg,images/27.png,"162.52,59.08|222.56,59.18|227.25,179.36|167.47,178.42"
486,not_free_parking_space,1,images/not_free_parking_space/slot_00486.jpg,images/27.png,"225.12,59.71|285.22,59.39|290.54,179.89|228.88,178.96"
487,not_free_parking_space,1,images/not_free_parking_space/slot_00487.jpg,images/27.png,"287.09,60.96|347.50,60.96|352.20,179.90|292.40,179.60"
488,free_parking_space,0,images/free_parking_space/slot_00488.jpg,images/27.png,"349.38,61.58|407.59,61.90|411.60,180.20|353.76,180.21"
489,free_parking_space,0,images/free_parking_space/slot_00489.jpg,images/27.png,"407.59,61.90|410.04,61.99|468.88,62.31|473.89,179.68|412.92,178.64|413.60,179.30"
490,not_free_parking_space,1,images/not_free_parking_space/slot_00490.jpg,images/27.png,"471.38,63.35|531.40,63.60|536.60,180.70|473.89,179.68|475.29,180.20"
491,not_free_parking_space,1,images/not_free_parking_space/slot_00491.jpg,images/27.png,"532.90,63.60|591.40,63.10|598.10,181.00|538.15,180.98"
492,not_free_parking_space,1,images/not_free_parking_space/slot_00492.jpg,images/27.png,"593.45,63.09|654.74,63.09|659.70,180.98|598.10,181.00|600.23,181.24"
493,free_parking_space,0,images/free_parking_space/slot_00493.jpg,images/27.png,"656.51,63.14|714.68,63.14|719.40,181.60|661.47,181.03"
494,not_free_parking_space,1,images/not_free_parking_space/slot_00494.jpg,images/27.png,"716.03,63.87|780.20,63.87|783.59,181.76|720.99,180.98"
495,not_free_parking_space,1,images/not_free_parking_space/slot_00495.jpg,images/27.png,"782.65,64.26|847.59,64.00|850.46,182.15|785.00,181.89"
496,not_free_parking_space,1,images/not_free_parking_space/slot_00496.jpg,images/27.png,"39.60,334.70|105.29,335.00|108.20,456.30|41.40,457.10"
497,not_free_parking_space,1,images/not_free_parking_space/slot_00497.jpg,images/27.png,"107.10,335.30|170.23,334.48|172.06,455.24|110.50,456.00"
498,not_free_parking_space,1,images/not_free_parking_space/slot_00498.jpg,images/27.png,"172.06,334.21|232.30,334.20|234.94,455.50|173.89,455.24"
499,not_free_parking_space,1,images/not_free_parking_space/slot_00499.jpg,images/27.png,"234.14,334.47|295.17,333.17|298.04,455.50|237.01,456.02"
500,not_free_parking_space,1,images/not_free_parking_space/slot_00500.jpg,images/27.png,"297.36,333.61|357.35,333.09|360.70,454.90|300.23,454.90"
501,not_free_parking_space,1,images/not_free_parking_space/slot_00501.jpg,images/27.png,"359.10,332.90|418.28,332.65|423.23,455.50|362.75,455.50"
502,free_parking_space,0,images/free_parking_space/slot_00502.jpg,images/27.png,"482.18,332.36|541.39,331.06|546.08,454.43|487.14,454.95"
503,not_free_parking_space,1,images/not_free_parking_space/slot_00503.jpg,images/27.png,"543.73,331.58|603.20,330.54|607.64,454.17|548.17,454.69"
504,not_free_parking_space,1,images/not_free_parking_space/slot_00504.jpg,images/27.png,"605.55,331.06|665.54,329.49|670.49,454.95|609.72,454.17"
505,free_parking_space,0,images/free_parking_space/slot_00505.jpg,images/27.png,"668.67,330.28|725.79,329.75|730.48,454.69|672.84,455.21"
506,not_free_parking_space,1,images/not_free_parking_space/slot_00506.jpg,images/27.png,"727.62,329.75|787.87,329.75|793.90,455.20|733.35,454.95"
507,not_free_parking_space,1,images/not_free_parking_space/slot_00507.jpg,images/27.png,"789.69,330.28|854.64,329.75|857.77,455.47|795.69,454.69"
508,not_free_parking_space,1,images/not_free_parking_space/slot_00508.jpg,images/28.png,"501.29,34.34|596.53,34.34|597.00,220.10|501.70,219.70"
509,not_free_parking_space,1,images/not_free_parking_space/slot_00509.jpg,images/28.png,"894.61,387.68|986.45,387.07|985.84,563.39|894.00,563.39"
510,not_free_parking_space,1,images/not_free_parking_space/slot_00510.jpg,images/28.png,"92.29,29.66|97.81,216.73|0.00,216.73|0.00,29.28"
511,not_free_parking_space,1,images/not_free_parking_space/slot_00511.jpg,images/28.png,"94.41,30.08|196.03,30.51|201.60,217.60|101.21,217.16"
512,not_free_parking_space,1,images/not_free_parking_space/slot_00512.jpg,images/28.png,"199.85,31.36|298.49,32.21|301.47,217.16|204.53,217.58"
513,not_free_parking_space,1,images/not_free_parking_space/slot_00513.jpg,images/28.png,"301.89,33.49|398.83,32.64|401.38,218.01|304.87,218.01"
514,not_free_parking_space,1,images/not_free_parking_space/slot_00514.jpg,images/28.png,"401.38,32.64|496.62,33.91|500.00,219.30|405.63,218.86"
515,not_free_parking_space,1,images/not_free_parking_space/slot_00515.jpg,images/28.png,"796.00,386.50|889.10,387.10|889.70,562.80|796.65,564.00"
516,not_free_parking_space,1,images/not_free_parking_space/slot_00516.jpg,images/28.png,"698.70,387.07|790.53,387.07|792.37,564.62|699.31,564.00"
517,not_free_parking_space,1,images/not_free_parking_space/slot_00517.jpg,images/28.png,"601.35,386.46|693.80,386.46|696.25,562.78|602.58,563.39"
518,not_free_parking_space,1,images/not_free_parking_space/slot_00518.jpg,images/28.png,"504.90,386.20|597.37,386.76|597.98,563.09|505.54,562.47"
519,not_free_parking_space,1,images/not_free_parking_space/slot_00519.jpg,images/28.png,"409.05,389.95|500.88,388.11|500.88,561.98|408.44,561.98"
520,not_free_parking_space,1,images/not_free_parking_space/slot_00520.jpg,images/28.png,"309.30,389.90|403.50,388.70|403.54,561.98|311.09,561.98"
521,free_parking_space,0,images/free_parking_space/slot_00521.jpg,images/28.png,"207.01,390.56|304.97,389.95|306.19,561.37|208.23,561.37"
522,not_free_parking_space,1,images/not_free_parking_space/slot_00522.jpg,images/28.png,"105.40,389.30|202.70,389.30|204.56,561.98|106.00,563.80"
523,not_free_parking_space,1,images/not_free_parking_space/slot_00523.jpg,images/28.png,"100.50,389.90|102.93,565.66|68.17,566.00|0.00,566.00|0.00,389.04"
524,not_free_parking_space,1,images/not_free_parking_space/slot_00524.jpg,images/28.png,"893.85,38.43|1000.00,37.37|1000.00,218.43|893.50,219.47"
525,not_free_parking_space,1,images/not_free_parking_space/slot_00525.jpg,images/28.png,"795.00,35.95|891.73,37.01|890.00,219.10|794.60,219.10"
526,not_free_parking_space,1,images/not_free_parking_space/slot_00526.jpg,images/28.png,"695.80,36.30|792.52,35.24|792.52,220.18|696.51,220.54"
527,not_free_parking_space,1,images/not_free_parking_space/slot_00527.jpg,images/28.png,"599.90,34.80|693.50,36.00|693.00,219.70|600.80,219.30"
528,not_free_parking_space,1,images/not_free_parking_space/slot_00528.jpg,images/29.png,"269.45,144.24|318.18,143.38|318.47,224.50|270.02,223.93"
529,not_free_parking_space,1,images/not_free_parking_space/slot_00529.jpg,images/29.png,"62.91,1.66|112.11,1.18|112.59,80.73|62.19,81.20"
530,free_parking_space,0,images/free_parking_space/slot_00530.jpg,images/29.png,"113.55,1.90|163.71,1.18|164.90,80.70|113.80,80.70"
531,free_parking_space,0,images/free_parking_space/slot_00531.jpg,images/29.png,"165.14,1.66|215.54,0.94|216.02,81.20|166.34,81.20"
532,not_free_parking_space,1,images/not_free_parking_space/slot_00532.jpg,images/29.png,"217.22,1.18|267.14,0.94|267.86,80.96|217.69,81.20"
533,not_free_parking_space,1,images/not_free_parking_space/slot_00533.jpg,images/29.png,"269.05,1.18|319.22,0.94|318.50,81.44|269.77,80.96"
534,free_parking_space,0,images/free_parking_space/slot_00534.jpg,images/29.png,"320.89,1.42|370.10,1.18|370.81,81.68|320.17,81.68"
535,not_free_parking_space,1,images/not_free_parking_space/slot_00535.jpg,images/29.png,"372.25,1.42|421.69,1.66|421.70,82.40|370.81,81.68|372.72,81.92"
536,not_free_parking_space,1,images/not_free_parking_space/slot_00536.jpg,images/29.png,"422.89,1.90|474.24,2.14|473.53,81.44|423.60,82.64"
537,not_free_parking_space,1,images/not_free_parking_space/slot_00537.jpg,images/29.png,"62.49,143.38|113.51,143.38|113.51,224.22|62.20,224.22"
538,not_free_parking_space,1,images/not_free_parking_space/slot_00538.jpg,images/29.png,"113.51,143.38|114.86,143.81|164.45,143.81|163.88,224.65|115.72,223.79"
539,not_free_parking_space,1,images/not_free_parking_space/slot_00539.jpg,images/29.png,"166.26,144.53|214.99,143.96|215.56,224.22|165.97,224.79"
540,not_free_parking_space,1,images/not_free_parking_space/slot_00540.jpg,images/29.png,"216.99,143.96|267.44,144.24|267.40,224.50|218.70,224.20"
541,not_free_parking_space,1,images/not_free_parking_space/slot_00541.jpg,images/29.png,"320.47,143.96|370.06,144.53|370.60,224.50|321.00,224.20"
542,not_free_parking_space,1,images/not_free_parking_space/slot_00542.jpg,images/29.png,"372.36,144.82|422.23,144.53|422.23,224.22|372.36,223.93"
543,free_parking_space,0,images/free_parking_space/slot_00543.jpg,images/29.png,"424.24,145.10|472.97,144.82|473.54,223.93|424.24,224.22"
544,not_free_parking_space,1,images/not_free_parking_space/slot_00544.jpg,images/29.png,"62.50,225.90|113.20,226.50|113.51,306.48|61.92,306.20"
545,free_parking_space,0,images/free_parking_space/slot_00545.jpg,images/29.png,"114.90,226.80|164.00,227.40|165.10,307.10|115.23,306.48"
546,free_parking_space,0,images/free_parking_space/slot_00546.jpg,images/29.png,"166.50,227.10|216.13,227.08|216.42,306.77|166.83,307.34"
547,not_free_parking_space,1,images/not_free_parking_space/slot_00547.jpg,images/29.png,"219.00,226.50|266.60,226.80|266.30,306.50|218.71,306.77"
548,not_free_parking_space,1,images/not_free_parking_space/slot_00548.jpg,images/29.png,"269.16,227.66|318.47,227.66|318.47,305.91|269.40,305.30"
549,free_parking_space,0,images/free_parking_space/slot_00549.jpg,images/29.png,"320.19,227.66|370.06,227.66|370.30,306.40|319.60,305.90"
550,not_free_parking_space,1,images/not_free_parking_space/slot_00550.jpg,images/29.png,"372.36,227.66|421.37,226.80|421.70,305.90|371.78,305.62"
551,not_free_parking_space,1,images/not_free_parking_space/slot_00551.jpg,images/29.png,"422.52,227.94|472.40,227.37|471.82,305.34|423.38,305.91"
552,not_free_parking_space,1,images/not_free_parking_space/slot_00552.jpg,images/3.png,"584.12,258.46|620.00,255.04|620.00,342.89|596.00,346.55"
553,free_parking_space,0,images/free_parking_space/slot_00553.jpg,images/3.png,"211.70,97.60|264.23,98.45|260.40,97.80|277.96,173.71|224.90,173.71"
554,free_parking_space,0,images/free_parking_space/slot_00554.jpg,images/3.png,"159.20,100.30|208.68,99.48|223.25,173.98|171.84,173.98"
555,free_parking_space,0,images/free_parking_space/slot_00555.jpg,images/3.png,"103.90,99.20|156.20,100.30|169.64,174.26|115.48,174.53"
556,free_parking_space,0,images/free_parking_space/slot_00556.jpg,images/3.png,"48.95,99.75|101.73,99.75|113.83,174.53|58.84,174.53"
557,not_free_parking_space,1,images/not_free_parking_space/slot_00557.jpg,images/3.png,"0.20,96.70|46.50,96.00|36.59,19.93|0.00,20.48|0.00,85.47"
558,not_free_parking_space,1,images/not_free_parking_space/slot_00558.jpg,images/3.png,"37.91,21.91|90.04,20.59|102.24,97.13|48.80,97.13"
559,not_free_parking_space,1,images/not_free_parking_space/slot_00559.jpg,images/3.png,"91.59,20.99|142.73,20.66|156.91,97.86|104.13,97.20"
560,not_free_parking_space,1,images/not_free_parking_space/slot_00560.jpg,images/3.png,"351.99,20.26|398.84,22.24|416.65,94.82|369.80,94.20"
